Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
16742059,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16743053,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16747162,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16747164,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16749904,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16751825,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16751826,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16751829,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16751830,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16751831,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16752894,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16752897,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16752897,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16757607,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16757608,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16759660,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16761105,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16761107,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16762136,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16762137,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16762138,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16762139,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16763454,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16763456,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16767688,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16769109,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16769110,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16771190,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16771192,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16771193,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16772331,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16772331,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16772333,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16772334,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16778090,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16778893,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16778895,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16780461,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16781542,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16781543,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16781544,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16781545,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16782712,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16782714,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16782715,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16783751,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16789581,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16789582,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16791155,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16791157,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16791158,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16792369,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16792371,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16792372,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16792373,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16793944,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16797665,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16797667,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16799633,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16800882,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16800884,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16800885,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16802107,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16802109,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16802110,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16802111,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16802112,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16810844,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16810846,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16812068,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16812070,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16812071,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16812072,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16812073,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16814213,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16817393,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16817395,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16819227,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16821065,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16821066,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16821068,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16821069,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16822219,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16822220,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16822221,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16822222,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16824538,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16828090,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16828091,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16829158,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16831969,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16831971,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16831972,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16831972,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16831973,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16832976,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16832978,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16834560,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
16835871,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
16836883,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
16836884,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16838998,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16840354,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16840356,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16841536,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16841539,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16841540,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16841541,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16842662,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16842665,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16842666,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16842666,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16847596,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16849501,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16850611,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16850613,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16851899,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16851901,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16851902,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16851903,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16851904,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16853158,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16853159,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16857512,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16859449,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16860442,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16860444,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16861809,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16861811,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16861812,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16861820,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16861821,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16862966,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16862967,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16867127,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16867129,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16869158,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16870161,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16870162,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16871861,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16871863,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16871864,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16871865,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16871866,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16872902,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16872903,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16877187,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16878165,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16879874,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16881201,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16881203,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16881204,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16881205,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16882390,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16882391,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16882393,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16882394,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16882395,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16887189,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16887191,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16891631,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16891633,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16891634,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16891635,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16892650,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16892652,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16892653,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16894071,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16897177,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16897179,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16899070,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16899072,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16901216,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16901218,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16901219,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16902259,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16902261,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16902263,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16902265,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16907419,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16907421,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16909409,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16909411,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16911173,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16911175,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16911176,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16912267,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16912269,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16912270,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16913226,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16913228,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16917380,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16917382,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16919199,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16920872,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16920874,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16921947,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16921948,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16921949,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16921950,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16921951,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16923082,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16923084,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16927570,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16928616,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16928618,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16930590,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16931622,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16931624,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16931625,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16931626,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16931627,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16932721,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16932723,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16932724,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16934342,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
16935569,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
16936648,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
16937697,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16937699,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16939645,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16939646,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16941127,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16941128,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16941129,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16942296,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16942297,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16942298,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16942299,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16943924,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16947945,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16947947,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16949980,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16951313,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16951314,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16951315,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16951316,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16951317,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16952618,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16952619,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16952620,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16957253,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16958398,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16961103,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16961105,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16961106,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16962172,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16962174,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16962175,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16962176,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16962177,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16963201,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16967091,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16968951,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16968952,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16972080,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16972081,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16972082,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16972083,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16972084,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16973057,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16973059,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16977241,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16979879,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16979881,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16981077,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16981078,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
16982076,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16982078,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16982079,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16982080,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16982080,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16983625,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16987349,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
16988500,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16990465,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
16991374,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
16991375,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
16991376,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
16991377,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
16992554,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
16992556,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
16992557,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
16992558,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
16997000,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
16997001,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16999135,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
16999136,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17001827,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
17001829,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17001831,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17001832,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17001834,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17002984,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17002986,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17007962,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
17007964,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17009912,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17009913,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17011681,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17011682,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
17011683,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17011684,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17011685,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17012845,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17012846,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17012847,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17020894,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17020895,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
17021913,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17021915,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17021916,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17021917,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17021919,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17022976,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17027537,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
17028680,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17028681,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17030691,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17030694,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17031898,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
17031899,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17031900,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17031901,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17031903,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17032989,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17032991,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17034378,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
17035619,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
17035621,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
17037213,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
17038313,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17038314,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17041133,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17041135,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17041136,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
17041137,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17042311,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17042313,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17042314,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17043720,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17048005,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
17048007,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17049242,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17051667,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17051669,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
17051670,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17051671,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17052794,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17052796,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17052797,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17052798,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17059420,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17060940,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17060942,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17060943,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
17062199,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17062200,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17062201,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17062202,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17062203,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17067639,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
17068682,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17069895,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17069896,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17071885,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
17071888,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17071889,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17071889,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17071890,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17071891,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17073067,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17073069,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17077551,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
17077553,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17082096,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
17082098,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17082099,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17082100,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
17082900,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17082902,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
17082903,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
17087602,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
17087604,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17089478,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
17090545,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
17090546,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
17091870,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
17091871,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
17091872,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
17091874,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
17091875,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
